company,report_year,chunk_index,activity,Sub_activity_code
OMV AKTIENGESELLSCHAFT,2024,2,"Installation, maintenance and repair of energy efficiency equipment",CCM/CCA 7.3.
OMV AKTIENGESELLSCHAFT,2024,2,Acquisition and ownership of buildings,CCM/CCA 7.7.
OMV AKTIENGESELLSCHAFT,2024,2,"Data processing, hosting and related activities",CCM/CCA 8.1.
OMV AKTIENGESELLSCHAFT,2024,2,"Close to market research, development and innovation",CCM/CCA 9.1.
OMV AKTIENGESELLSCHAFT,2024,5,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM/CCM 4.30.
OMV AKTIENGESELLSCHAFT,2024,2,Sorting and material recovery of non-hazardous waste,CE 2.7.
OMV AKTIENGESELLSCHAFT,2024,2,Provision of IT/OT data-driven solutions,CE 4.1.
PATRIZIA SE,2023,6,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
PATRIZIA SE,2023,6,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
PATRIZIA SE,2023,6,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
PATRIZIA SE,2023,6,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
PATRIZIA SE,2023,6,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
PATRIZIA SE,2023,6,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
PNE AG,2023,5,Electricity generation using photovoltaic technology,4.1.
PNE AG,2023,5,"Combined heat, power and cooling with bioenergy",4.20.
PNE AG,2023,5,Power generation from wind power,4.3.
PNE AG,2023,5,Transmission and distribution of electricity,4.9.
PNE AG,2023,5,"Installation, maintenance and repair of renewable energy technologies",7.6.
PNE AG,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
PNE AG,2023,1,Cogeneration of heat/cool and power from bioenergy,CCM 4.20
PNE AG,2023,1,Electricity generation from wind power,CCM 4.3
PNE AG,2023,1,Transmission and distribution of electricity,CCM 4.9
PNE AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
POLYTEC Holding AG,2023,5,Manufacture of renewable energy technologies,3.1
POLYTEC Holding AG,2023,5,Manufacture of plastics in primary forms,3.17
POLYTEC Holding AG,2023,5,Manufacture of automotive and mobility components,3.18
POLYTEC Holding AG,2023,5,Manufacture of batteries,3.4
POLYTEC Holding AG,2023,5,Manufacture of other lowcarbon technologies,3.6
POLYTEC Holding AG,2023,5,"Local and regional passenger transport, road passenger transport",6.3
POLYTEC Holding AG,2023,7,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",7.4
POLYTEC Holding AG,2023,7,"Installation, maintenance and repair of equipment for measuring, regulating and controlling the energy performance of buildings",7.5
POLYTEC Holding AG,2023,2,Manufacture of renewable energy technologies,CCM 3.1
POLYTEC Holding AG,2023,2,Manufacture of plastics in primary form,CCM 3.17
POLYTEC Holding AG,2023,2,Manufacture of automotive and mobility components,CCM 3.18
POLYTEC Holding AG,2023,2,Manufacture of batteries,CCM 3.4
POLYTEC Holding AG,2023,2,Manufacture of other low carbon technologies,CCM 3.6
POLYTEC Holding AG,2023,4,"Urban, suburban and road passenger transport",CCM 6.3
POLYTEC Holding AG,2023,3,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
POLYTEC Holding AG,2023,3,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
POLYTEC Holding AG,2023,3,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
PORR AG,2023,8,2.3 Sustainable urban drainage systems (SUDS),2.3
PORR AG,2023,8,2.4 Remediation of contaminated sites and arease,2.4
PORR AG,2023,8,3.3 Demolition and wrecking of buildings and other structures,3.3
PORR AG,2023,8,3.4 Maintenance of roads and motorways,3.4
PORR AG,2023,8,3.5 Use of concrete in civil engineering,3.5
PORR AG,2023,8,4.10 Storage of electricity,4.10
PORR AG,2023,5,5.5 Collection and transport of non-hazardous waste in source-segregated fractions,CCM
PORR AG,2023,1,Storage of electricity,CCM 4.10
PORR AG,2023,1,Storage of electricity,"CCM 4.10, CCA 4.10"
PORR AG,2023,1,Electricity generation from hydropower,CCM 4.5
PORR AG,2023,1,Electricity generation from hydropower,"CCM 4.5, CCA 4.5"
PORR AG,2023,1,Collection and transport of non-hazardous waste in source-segregated fractions,CCM 5.5
PORR AG,2023,1,Material recovery from non-hazardous waste,CCM 5.9
PORR AG,2023,1,"Infrastructure for personal mobility, cycle logistics",CCM 6.13
PORR AG,2023,1,"Infrastructure for personal mobility, cycle logistics","CCM 6.13, CCA 6.13"
PORR AG,2023,1,Infrastructure for rail transport,CCM 6.14
PORR AG,2023,1,Infrastructure for rail transport,"CCM 6.14, CCA 6.14"
PORR AG,2023,1,Construction of new buildings,CCM 7.1
PORR AG,2023,1,Construction of new buildings,"CCM 7.1, CCA 7.1, CE 3.1"
PORR AG,2023,2,Renovation of existing buildings,"CCM 7.2, CCA 7.2, CE 3.2"
PORR AG,2023,1,Renovation of existing buildings,"CCM 7.2, CCA7.2, CE 3.2"
PORR AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment","CCM 7.3, CCA 7.3"
PORR AG,2023,2,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)","CCM 7.4, CCA 7.4"
PORR AG,2023,2,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings","CCM 7.5, CCA 7.5"
PORR AG,2023,2,"Installation, maintenance and repair of renewable energy technologies","CCM 7.6, CCA 7.6"
PORR AG,2023,5,3.3 Demolition and wrecking of buildings and other structures,CE
PORR AG,2023,1,Demolition and wrecking of buildings and other structures,CE 3.3
PORR AG,2023,1,Maintenance of roads and motorways,CE 3.4
PORR AG,2023,1,Use of concrete in civil engineering,CE 3.5
PORR AG,2023,5,2.4 Remediation of contaminated sites and areas,PPC
PORR AG,2023,1,Remediation of contaminated sites and areas,PPC 2.4
PORR AG,2023,5,2.3 Sustainable urban drainage systems,WTR
PORR AG,2023,1,Sustainable urban drainage systems (SUDS),WTR 2.3
PSI Software SE,2023,5,"6.5 Transport by motorbikes, passenger cars and light commercial vehicles",6.5
PSI Software SE,2023,5,"8.1 Data processing, hosting and related activities",8.1
PSI Software SE,2023,5,"8.2 Computer programming, consultancy and related activities",8.2
PSI Software SE,2023,3,Provision of services in information technology,CCA 8.2
PSI Software SE,2023,2,"Transportation with motorbikes, passenger cars and light commercial vehicles",CCM 6.5
PSI Software SE,2023,2,"Data processing, hosting and related activities",CCM 8.1
PVA TePla AG,2023,7,Manufacture of electrical and electronic equipment,1.2
PVA TePla AG,2023,7,Manufacture of renewable energy technologies,3.1
PVA TePla AG,2023,7,Manufacture of automotive and mobility components,3.18
PVA TePla AG,2023,7,Manufacture of equipment for the production and use of hydrogen,3.2
PVA TePla AG,2023,7,Manufacturing of aircraft,3.21
PVA TePla AG,2023,7,Manufacture of low carbon technologies for transport,3.3
PVA TePla AG,2023,7,Manufacture of batteries,3.4
PVA TePla AG,2023,7,Manufacture of energy efficiency equipment for buildings,3.5
PVA TePla AG,2023,7,Manufacture of other low carbon technologies,3.6
PVA TePla AG,2023,7,Electricity generation using solar photovoltaic technology,4.1
PVA TePla AG,2023,7,"Repair, refurbishment and remanufacturing",5.1
PVA TePla AG,2023,7,Sale of spare parts,5.2
PVA TePla AG,2023,7,"Operation of personal mobility devices, cycle logistics",6.4
PVA TePla AG,2023,7,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
PVA TePla AG,2023,7,Construction of new buildings,7.1
PVA TePla AG,2023,7,Renovation of existing buildings,7.2
PVA TePla AG,2023,7,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",7.4
PVA TePla AG,2023,7,Acquisition and ownership of buildings,7.7
PVA TePla AG,2023,7,"Data processing, hosting and related activities",8.1
PVA TePla AG,2023,4,Electricity generation using solar photovoltaic technology,CCM 4.1
PVA TePla AG,2023,4,"Operation of personal mobility devices, cycle logistics",CCM 6.4
PVA TePla AG,2023,4,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
PVA TePla AG,2023,4,Construction of new buildings,CCM 7.1/CE 3.1
PVA TePla AG,2023,4,Renovation of existing buildings,CCM 7.2/CE 3.2
PVA TePla AG,2023,4,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
PVA TePla AG,2023,4,Acquisition and ownership of buildings,CCM 7.7
PVA TePla AG,2023,4,"Data processing, hosting and related activities",CCM 8.1
PVA TePla AG,2023,4,Manufacture of electrical and electronic equipment,CE 1.2
PVA TePla AG,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
PVA TePla AG,2023,1,Sale of spare parts,CE 5.2
Palfinger AG,2023,5,7.3,7.3
Palfinger AG,2023,5,7.4,7.4
Palfinger AG,2023,5,7.5,7.5
Palfinger AG,2023,5,7.6,7.6
Palfinger AG,2023,2,"7.3. Installation, maintenance and repair of energy-efficient appliances",CCM 7.3
Palfinger AG,2023,2,"7.4. Installation, maintenance and repair of charging stations for electric vehicles in buildings (and in car parks belonging to buildings)",CCM 7.4
Palfinger AG,2023,2,"7.5. Installation, maintenance and repair of equipment for measuring, regulating and controlling the overall energy efficiency of buildings",CCM 7.5
Palfinger AG,2023,2,"7.6. Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Palfinger AG,2023,1,"5.1. Repair, refurbishment and remanufacturing",CE 5.1
Palfinger AG,2023,1,"5.1. Repair, refurbishment and remanufacturing",CE 5.1.
Palfinger AG,2023,1,5.2. Sale of spare parts,CE 5.2
Palfinger AG,2023,1,5.2. Sale of spare parts,CE 5.2.
Palfinger AG,2023,4,Product as a service and other circular usage and result-orientated service models,CE 5.5
Palfinger AG,2023,1,5.5. Preparation for re-use of end-of-life products and product components,CE 5.5.
Porsche AG Vz,2023,5,3.18 Manufacture of automotive and mobility components,3.18
Porsche AG Vz,2023,5,3.3 Manufacture of low-carbon technologies for transport,3.3
Porsche AG Vz,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Porsche AG Vz,2023,1,Manufacture of low-carbon technologies for transport,CCM 3.3
Porsche AG Vz,2023,3,Manufacture of low-carbon technologies for transport,"CCM 3.3 33,932"
ProSiebenSat.1 Media SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
ProSiebenSat.1 Media SE,2023,1,Construction of new buildings,CCM 7.1./ CE 3.1.
ProSiebenSat.1 Media SE,2023,1,Renovation of existing buildings,CCM 7.2./ CE 3.2.
ProSiebenSat.1 Media SE,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3.
ProSiebenSat.1 Media SE,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4.
ProSiebenSat.1 Media SE,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5.
ProSiebenSat.1 Media SE,2023,1,Acquisition and ownership of buildings,
ProSiebenSat.1 Media SE,2023,1,"Data processing, hosting and related activities",
"Prosegur Cash, S.A.",2023,8,"Activity 6.5: Transport by motorcycle, cars and light commercial vehicles.",6.5
"Prosegur Cash, S.A.",2023,8,"6.5.: Purchase, financing, renting, leasing and operation of vehicles designated as category M1 and N1, or L (2- and 3-wheel vehicles and quadricycles).",6.5.
"Prosegur Cash, S.A.",2023,7,Freight transport services by road.,6.6
"Prosegur Cash, S.A.",2023,8,"6.6.: Purchase, financing, leasing, rental and operation of vehicles designated as category N1, N2 or N3 falling under the scope of EURO VI (242), step E or its successor, for freight transport services by road.",6.6.
"Prosegur Cash, S.A.",2023,1,"Transport by motorcycle, cars and light commercial vehicles",MCC 6.5
"Prosegur Cash, S.A.",2023,1,Freight transport services by road,MCC 6.6
R. Stahl AG,2023,5,3.2 Manufacture of equipment for the production and use of hydrogen,3.2
R. Stahl AG,2023,5,3.5 Manufacture of energy efficiency equipment for buildings (j),3.5
R. Stahl AG,2023,5,3.6 Manufacture of other low carbon technologies,3.6
R. Stahl AG,2023,5,4.1 Electricity generation using solar photovoltaic technology,4.1
R. Stahl AG,2023,5,"6.5 Transport by motorbikes, passenger cars and light commercial vehicles",6.5
R. Stahl AG,2023,5,"7.3 Installation, maintenance and repair of energy-efficient equipment; (d) Installation and replacement of energy-efficient lighting sources",7.3
R. Stahl AG,2023,5,7.7 Acquisition and ownership of buildings,7.7
R. Stahl AG,2023,2,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
R. Stahl AG,2023,1,Manufacture of energy efficiency equipment for buildings,CCM 3.5
R. Stahl AG,2023,1,Manufacture of other low carbon technologies,CCM 3.6
R. Stahl AG,2023,3,Electricity generation using solar photovoltaic technology,CCM 4.1
R. Stahl AG,2023,3,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
R. Stahl AG,2023,1,"Installation, maintenance and repair of energy efficientcy equipment",CCM 7.3
R. Stahl AG,2023,3,Acquisition and ownership of buildings,CCM 7.7
RENAULT,2024,2,Manufacture of automotive and mobility components,CCM 3.18
RENAULT,2024,1,3.3 Low carbon-intensity manufacturing technologies for transport,CCM 3.3
RENAULT,2024,2,Manufacture of batteries,CCM 3.4
RENAULT,2024,3,"6.5 Transportatiobn by motorcycles, passenger vehicles and commercial vehicles",CCM 6.5
RENAULT,2024,3,"7.3 Installation, maintenance and repair of equipment improving energy efficiency",CCM 7.3
RENAULT,2024,3,"7.4 Installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
RENAULT,2024,2,Depollution and dismantling of end-of-life products,CE 2.6
RENAULT,2024,3,5.4 Sale of second-hand goods,CE 5.4
REPSOL SA.,2024,8,Demolition and demolition of buildings and other constructions,3.3
REPSOL SA.,2024,1,Manufacture of hydrogen,CCM 3.10.
REPSOL SA.,2024,1,Manufacture of organic basic chemicals,CCM 3.14.
REPSOL SA.,2024,1,Manufacture of plastics in primary forms,CCM 3.17.
