company,report_year,activity,label,code_numeric
"Minor Hotels Europe & Americas, S.A.",2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
"Minor Hotels Europe & Americas, S.A.",2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Mister Spex SE,2023,Sale of spare parts,,"5,2"
NORMA Group SE,2023,2.3 Sustainable urban drainage systems (SUDS),,2.3
NORMA Group SE,2023,3.18 Manufacture of automotive and mobility components,,3.18
NORMA Group SE,2023,"5.1 Construction, extension and operation of water collection, treatment and supply systems",,5.1
NORMA Group SE,2023,"6.13 Infrastructure for personal mobility, cycle logistics",,6.13
NORMA Group SE,2023,3.18 Manufacture of automotive and mobility components,CCM,3.18
NORMA Group SE,2023,CCM 4.1,CCM,4.1
NORMA Group SE,2023,"5.1 Construction, extension and operation of water collection, treatment and supply systems",CCM,5.1
NORMA Group SE,2023,"6.13 Infrastructure for personal mobility, cycle logistics",CCM,6.13
NORMA Group SE,2023,CCM 6.4,CCM,6.4
NORMA Group SE,2023,CCM 6.5,CCM,6.5
NORMA Group SE,2023,CCM 7.2,CCM,7.2
NORMA Group SE,2023,CCM 7.3,CCM,7.3
NORMA Group SE,2023,2.3 Sustainable urban drainage systems (SUDS),WTR,2.3
NORMA Group SE,2023,2.3 Sustainable urban drainage systems (SUDS),,
NORMA Group SE,2023,3.18 Manufacture of automotive and mobility components,,
NORMA Group SE,2023,"5.1 Construction, extension and operation of water collection, treatment and supply systems",,
NORMA Group SE,2023,"6.13 Infrastructure for personal mobility, cycle logistics",,
NORMA Group SE,2023,"6.4 Operation of personal mobility devices, cycle logistics",,
NORMA Group SE,2023,"6.5 Transport by motorbikes, passenger cars and light commercial vehicles",,
NOVO NORDISK A/S,2024,Construction on new buildings,CCM,7.1
NOVO NORDISK A/S,2024,Renovation of buildings,CCM,7.2
NOVO NORDISK A/S,2024,Manufacture of medicinal products,,P 1.2
NOVO NORDISK A/S,2024,Manufacture of medicinal products,PPC,1.2
Nemetschek SE,2023,Data-driven solutions for GHG emissions reductions,,8.2
Nemetschek SE,2023,Professional services related to energy performance of buildings,,9.3
Nemetschek SE,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
Nemetschek SE,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
Nemetschek SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
Nemetschek SE,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
Nemetschek SE,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
OMV AG,2023,CCM 3.10. Manufacture of hydrogen,CCM,3.10
OMV AG,2023,CCM 3.14. Manufacture of organic basic chemicals,CCM,3.14
OMV AG,2023,CCM 3.17. Manufacture of plastics in primary form,CCM,3.17
OMV AG,2023,CCM 4.1. Electricity generation from solar photovoltaic technology,CCM,4.1
OMV AG,2023,CCM 4.13. Manufacture of biogas and biofuels for transport,CCM,4.13
OMV AG,2023,Production of heat/cool using waste heat,CCM,4.25
OMV AG,2023,Electricity generation from fossil gaseous fuels,CCM,4.29
OMV AG,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
OMV AG,2023,Transmission and distribution of electricity,CCM,4.9
OMV AG,2023,Material recovery from non-hazardous waste,CCM,5.9
OMV AG,2023,Infrastructure for low-carbon road transport,CCM,6.15
OMV AG,2023,CCM 7.7. Acquisition and ownership of buildings,CCM,7.7
OMV AG,2023,"CCM 8.1. Data processing, hosting, and related activities",CCM,8.1
OMV AG,2023,"CCM 9.1. Close to market research, development, and innovation",CCM,9.1
OMV AG,2023,Manufacture of hydrogen,CCM,3.10
OMV AG,2023,Manufacture of organic basic chemicals,CCM,3.14
OMV AG,2023,Manufacture of plastics in primary form,CCM,3.17
OMV AG,2023,Electricity generation from solar photovoltaic technology,CCM,4.1
OMV AG,2023,Manufacture of biogas and biofuels for transport,CCM,4.13
OMV AG,2023,Production of heat/cool from geothermal energy,CCM,4.22
OMV AG,2023,Electricity generation from fossil gaseous fuels,CCM,4.29
OMV AG,2023,Transmission and distribution of electricity,CCM,4.9
OMV AG,2023,Freight rail transport,CCM,6.2
OMV AG,2023,"Transport by motorbikes, passenger cars, and light commercial vehicles",CCM,6.5
OMV AG,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
OMV AG,2023,CE 2.7. Sorting and material recovery of non-hazardous waste,CE,2.7
OMV AKTIENGESELLSCHAFT,2024,Manufacture of hydrogen,,3.10
OMV AKTIENGESELLSCHAFT,2024,Manufacture of organic basic chemicals,,3.14
OMV AKTIENGESELLSCHAFT,2024,Manufacture of plastics in primary form,,3.17
OMV AKTIENGESELLSCHAFT,2024,Electricity generation using solar photovoltaic technology,,4.1
OMV AKTIENGESELLSCHAFT,2024,Manufacture of biogas and biofuels for use in transport and of bioliquids,,4.13
OMV AKTIENGESELLSCHAFT,2024,Production of heat/cool using waste heat,,4.25
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from fossil gaseous fuels,,4.29
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from wind power,,4.3
OMV AKTIENGESELLSCHAFT,2024,Transmission and distribution of electricity,,4.9
OMV AKTIENGESELLSCHAFT,2024,Infrastructure enabling low-carbon road transport and public transport,,6.15
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for low carbon road transport,,6.15.
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance, and repair of energy efficiency equipment",,7.3
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance, and repair of renewable energy technologies",,7.6
OMV AKTIENGESELLSCHAFT,2024,Data-driven solutions for GHG emissions reductions,,8.2
OMV AKTIENGESELLSCHAFT,2024,"Close to market research, development, and innovation",,9.1
OMV AKTIENGESELLSCHAFT,2024,Manufacture of hydrogen,CCM,3.10
OMV AKTIENGESELLSCHAFT,2024,Manufacture of organic basic chemicals,CCM,3.14
OMV AKTIENGESELLSCHAFT,2024,Manufacture of plastics in primary form,CCM,3.17
OMV AKTIENGESELLSCHAFT,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
OMV AKTIENGESELLSCHAFT,2024,Manufacture of biogas and biofuels for transport,CCM,4.13
OMV AKTIENGESELLSCHAFT,2024,Heat generation from geothermal energy,CCM,4.22
OMV AKTIENGESELLSCHAFT,2024,Production of heat/cool using waste heat,CCM,4.25
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from fossil gaseous fuels,CCM,4.29
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from wind power,CCM,4.3
OMV AKTIENGESELLSCHAFT,2024,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
OMV AKTIENGESELLSCHAFT,2024,Transmission and distribution of electricity,CCM,4.9
OMV AKTIENGESELLSCHAFT,2024,Material recovery from non-hazardous waste,CCM,5.9
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for low carbon road transport,CCM,6.15
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
OMV AKTIENGESELLSCHAFT,2024,Data-driven solutions for GHG emissions reductions,CCM,8.2
OMV AKTIENGESELLSCHAFT,2024,"Close to market research, development and innovation",CCM,9.1
OMV AKTIENGESELLSCHAFT,2024,Manufacture of hydrogen,CCM,3.10
OMV AKTIENGESELLSCHAFT,2024,Manufacture of organic basic chemicals,CCM,3.14
OMV AKTIENGESELLSCHAFT,2024,Manufacture of plastics in primary form,CCM,3.17
OMV AKTIENGESELLSCHAFT,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
OMV AKTIENGESELLSCHAFT,2024,Storage of hydrogen,CCM,4.12
OMV AKTIENGESELLSCHAFT,2024,Manufacture of biogas and biofuels for transport,CCM,4.13
OMV AKTIENGESELLSCHAFT,2024,Production of heat/cool from geothermal energy,CCM,4.22
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from fossil gaseous fuels,CCM,4.29
OMV AKTIENGESELLSCHAFT,2024,Transmission and distribution of electricity,CCM,4.9
OMV AKTIENGESELLSCHAFT,2024,Underground permanent geological storage of CO2,CCM,5.12
OMV AKTIENGESELLSCHAFT,2024,"Renewal of water collection, treatment and supply systems",CCM,5.2
OMV AKTIENGESELLSCHAFT,2024,"Sea and coastal freight water transport, vessels for port operations and auxiliary activities",CCM,6.10
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for rail transport,CCM,6.14
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for low-carbon road transport,CCM,6.15
OMV AKTIENGESELLSCHAFT,2024,Freight rail transport,CCM,6.2
OMV AKTIENGESELLSCHAFT,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
OMV AKTIENGESELLSCHAFT,2024,Freight transport services by road,CCM,6.6
OMV AKTIENGESELLSCHAFT,2024,Construction of new buildings,CCM,7.1
OMV AKTIENGESELLSCHAFT,2024,Renovation of existing buildings,CCM,7.2
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
OMV AKTIENGESELLSCHAFT,2024,Acquisition and ownership of buildings,CCM,7.7
OMV AKTIENGESELLSCHAFT,2024,"Data processing, hosting and related activities",CCM,8.1
OMV AKTIENGESELLSCHAFT,2024,"Close to market research, development and innovation",CCM,9.1
OMV AKTIENGESELLSCHAFT,2024,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
OMV AKTIENGESELLSCHAFT,2024,Sorting and material recovery of non-hazardous waste,CE,2.7
OMV AKTIENGESELLSCHAFT,2024,Provision of IT/OT data-driven solutions,CE,4.1
OMV AKTIENGESELLSCHAFT,2024,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
OMV AKTIENGESELLSCHAFT,2024,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
OMV AKTIENGESELLSCHAFT,2024,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
OMV AKTIENGESELLSCHAFT,2024,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
OMV AKTIENGESELLSCHAFT,2024,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
OMV AKTIENGESELLSCHAFT,2024,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
PNE AG,2023,Electricity generation using photovoltaic technology,,4.1.
PNE AG,2023,"Combined heat, power and cooling with bioenergy",,4.20.
PNE AG,2023,Power generation from wind power,,4.3.
PNE AG,2023,Transmission and distribution of electricity,,4.9.
PNE AG,2023,"Installation, maintenance and repair of renewable energy technologies",,7.6.
PNE AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
PNE AG,2023,Cogeneration of heat/cool and power from bioenergy,CCM,4.20
PNE AG,2023,Electricity generation from wind power,CCM,4.3
PNE AG,2023,Transmission and distribution of electricity,CCM,4.9
PNE AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
POLYTEC Holding AG,2023,3.1 Manufacture of renewable energy technologies,,3.1
